PG46978	Mystery	split	Dig Here!	Allen, Gladys
PG47003	Fiction	split	Dimbie and I—and Amelia	Barnes-Grundy, Mabel, 1869-1952
PG46871	Fiction	split	Dixie Martin, the Girl of Woodford's Cañon	North, Grace May, 1876-1960; Warren, Elisabeth B. [Illustrator]
PG45554	Fiction	split	Doctor Birch and His Young Friends	Thackeray, William Makepeace, 1811-1863
PG21441	Poetry	split	Don Juan: Canto I	Byron, George Gordon Byron, Baron, 1788-1824
PG28842	Fiction	split	Don Quixote, Volume 1	Cervantes Saavedra, Miguel de, 1547-1616; Ormsby, John, 1829-1895 [Translator]
PG45613	Adventure	split	Don Winslow of the Navy	Martinek, Frank V. (Frank Victor), 1895-; Warren, F. (Ferdinand) [Illustrator]
PG28943	Fiction	split	Dorothy Dale - A Girl of Today	Penrose, Margaret
PG46366	Fiction	split	Down the Ice, and Other Winter Sports Stories	Sherman, Harold M. (Harold Morrow), 1898-1987
PG47010	Fiction	split	Dreamy Hollow	Britton, Sumner Charles, 1866-1927
PG6543	Fiction	failed	Droll Stories	Balzac, Honoré de, 1799-1850
PG47905	Fiction	split	Dust: A Novel	Hawthorne, Julian, 1846-1934
PG46039	Fiction	split	Dynamite Stories, and Some Interesting Facts About Explosives	Maxim, Hudson, 1853-1927
PG9293	Fiction	split	Early Short Fiction of Edith Wharton	Wharton, Edith, 1862-1937
PG45907	Fiction	split	Edmund Dulac's Picture-Book for the French Red Cross	Dulac, Edmund, 1882-1953
PG46913	Fiction	split	Egholm and his God	Buchholtz, Johannes, 1882-1940; Worster, W. J. Alexander (William John Alexander), 1882-1929 [Translator]
PG8981	Fiction	split	Eight Hundred Leagues on the Amazon	Verne, Jules, 1828-1905
PG47996	Fiction	split	Eighteenth Century Vignettes	Dobson, Austin, 1840-1921
PG46317	Fiction	split	Ella Clinton; or, By Their Fruits Ye Shall Know Them	Finley, Martha, 1828-1909
PG45804	Fiction	split	Elsie and Her Namesakes	Finley, Martha, 1828-1909
PG45944	Fiction	split	Elsie Yachting with the Raymonds	Finley, Martha, 1828-1909
PG46010	Fiction	split	Elsie's Journey on Inland Waters	Finley, Martha, 1828-1909
PG46540	Fiction	split	Elsie's Winter Trip	Finley, Martha, 1828-1909
PG46188	Fiction	split	Elsie's Young Folks in Peace and War	Finley, Martha, 1828-1909
PG47524	Fiction	split	Elsket and Other Stories	Page, Thomas Nelson, 1853-1922
PG47991	Fiction	split	Erchie, My Droll Friend	Munro, Neil, 1864-1930
PG47022	Fiction	split	Essays on the Greek Romances	Haight, Elizabeth Hazelton, 1872-1964
PG9042	Fiction	split	Extracts from Adam's Diary	Twain, Mark, 1835-1910
PG28781	Fiction	split	Extracts from Adam's Diary	Twain, Mark, 1835-1910
PG48044	Poetry	split	Facts in Jingles	Stoner, Winifred Sackville, 1902-1983
PG47178	Fiction	split	Fairy Tales from Many Lands	Pyle, Katharine, 1863-1938
PG9342	Fiction	split	Falk	Conrad, Joseph, 1857-1924
PG45523	Fiction	split	Famous Authors (Men)	Harkins, E. F. (Edward Francis), 1872-
PG47430	Fiction	split	Fanny Campbell, The Female Pirate Captain: A Tale of The Revolution	Ballou, Maturin M. (Maturin Murray), 1820-1895
PG20028	Fiction	split	Fanny Hill: Memoirs of a Woman of Pleasure	Cleland, John, 1709-1789
PG46170	Fiction	split	Fathers of Men	Hornung, E. W. (Ernest William), 1866-1921
PG47284	Fiction	split	Favorite Nursery Rhymes	Anonymous; Betts, Ethel Franklin, 1877-1959 [Illustrator]
PG26213	Fiction	split	Fenimore Cooper's Literary Offenses	Twain, Mark, 1835-1910
PG47165	Fiction	split	Fighting the Sea; Or, Winter at the Life-Saving Station	Rand, Edward A. (Edward Augustus), 1837-1903 [Adapter]
PG20030	Poetry	split	Fire and Ice	Frost, Robert, 1874-1963
PG20037	Fiction	split	Five Little Peppers and How They Grew	Sidney, Margaret, 1844-1924
PG26461	Science Fiction	split	Five Sci-Fi Short Stories	Piper, H. Beam, 1904-1964
PG8979	Science Fiction	split	Five Weeks in a Balloon	Verne, Jules, 1828-1905
PG46934	Fiction	split	Flower Children: The Little Cousins of the Field and Garden	Gordon, Elizabeth, 1866-1922; Ross, M. T. [Illustrator]
PG46769	Adventure	split	Flower o' the Heather: A Story of the Killing Times	MacKenna, Robert William, 1874-1930
PG46178	Fiction	split	Flower of the Gorse	Tracy, Louis, 1863-1928
PG45680	Mystery	split	Flying the Coast Skyways; Or, Jack Ralston's Swift Patrol	Newcomb, Ambrose
PG47335	Fiction	split	Food for the Mind: Or, A New Riddle-book	John-the-Giant-Killer
PG47372	Fiction	split	For Love of a Bedouin Maid	Voleur
PG47974	Fiction	split	For the Honor of the School: A Story of School Life and Interscholastic Sport	Barbour, Ralph Henry, 1870-1944; Relyea, C. M. (Charles M.), 1863-1932 [Illustrator]
PG46500	Adventure	split	Ford of H.M.S. Vigilant: A Tale of the Chusan Archipelago	Jeans, T. T. (Thomas Tendron); Rainey, W. (William), 1852-1936 [Illustrator]
PG43736	Fiction	split	Fourteenth Century Verse & Prose	Sisam, Kenneth, 1887- [Editor]
PG10191	Fiction	split	Fourth of July at Punkin Center	Stewart, Cal, 1856-1919
PG47966	Fiction	split	Frank Armstrong at College	Colton, Matthew M., 1859-1925; Scott, A. O. (Arthur Orange), 1882?-1946 [Illustrator]
PG20038	Science Fiction	split	Frankenstein; Or, The Modern Prometheus	Shelley, Mary Wollstonecraft, 1797-1851
PG45687	Fiction	split	Friendship and Folly: A Novel	Pool, Maria Louise, 1841-1898; Kennedy, J. W. [Illustrator]
PG8986	Science Fiction	split	From the Earth to the Moon	Verne, Jules, 1828-1905
PG28918	Science Fiction	split	From the Earth to the Moon	Verne, Jules, 1828-1905; King, Eleanor E. [Translator]; Mercier, Lewis Page [Translator]
PG47342	Fiction	split	Gadsby	Wright, Ernest Vincent, 1872-1939
PG26464	Poetry	split	Gawayne and the Green Knight	Lewis, Charlton M. (Charlton Miner), 1866-1923
PG48260	Fiction	split	Geoffrey the Lollard	Eastwood, Frances
PG46858	Poetry	split	George Crabbe: Poems, Volume 1 (of 3)	Crabbe, George, 1754-1832; Ward, Adolphus William, Sir, 1837-1924 [Editor]
PG47055	Poetry	split	Gipsy-Night, and Other Poems	Hughes, Richard, 1900-1976; Bianco, Pamela, 1906-1994 [Illustrator]
PG45659	Fiction	split	Girls New and Old	Meade, L. T., 1854-1914; Williamson, J. [Illustrator]
PG46883	Fiction	split	Goethe and Schiller: An Historical Romance	Mühlbach, L. (Luise), 1814-1873; Coleman, Chapman, Mrs., 1813-1891 [Translator]
PG45870	Adventure	split	Gold, Gold, in Cariboo! A Story of Adventure in British Columbia	Phillipps-Wolley, Clive, 1854-1918; Hindley, Godfrey C. [Illustrator]
PG46503	Fiction	split	Gold-Seeking on the Dalton Trail  Being the Adventures of Two New England Boys in Alaska and the Northwest Territory	Thompson, Arthur R. (Arthur Ripley), 1872-
PG45989	Adventure	split	Grace Harlowe's Overland Riders in the High Sierras	Chase, Josephine, -1931
PG46787	Fiction	split	Grapes of wrath	Cable, Boyd, 1878-1943
PG45682	Fiction	split	Gray youth: The story of a very modern courtship and a very modern marriage	Onions, Oliver, 1873-1961
PG20049	Fiction	split	Great Big Treasury of Beatrix Potter	Potter, Beatrix, 1866-1943
PG45557	Fiction	split	Green Eyes	Snell, Roy J. (Roy Judson), 1878-1959
PG47854	Fiction	split	Greenacre Girls	Forrester, Izola L. (Izola Louise), 1878-1944
PG45919	Fiction	split	Grif: A Story of Australian Life	Farjeon, B. L. (Benjamin Leopold), 1833-1903
PG9272	Fiction	split	Gulliver's Travels	Swift, Jonathan, 1667-1745
PG28946	Fiction	split	Gulliver's Travels	Swift, Jonathan, 1667-1745
PG46460	Fiction	split	Gunboat and Gun-runner: A Tale of the Persian Gulf	Jeans, T. T. (Thomas Tendron); Padday, C. M. (Charles Murray), 1868-1954 [Illustrator]
PG47554	Adventure	split	Gypsies of the Air	Moyer, Bess
PG46814	Fiction	split	Gypsy Flight A Mystery Story for Girls	Snell, Roy J. (Roy Judson), 1878-1959
PG45547	Fiction	split	Hal Kenyon Disappears	Stuart, Gordon (Adventure story writer)
PG46402	Mystery	split	Harry Blount, the Detective; Or, The Martin Mystery Solved	Flanagan, T. J.
PG22454	Adventure	split	Heart of the World	Haggard, H. Rider (Henry Rider), 1856-1925
PG46833	Fiction	split	Hector Graeme	Brentwood, Evelyn
