PG16423	Religion	uploaded	A Coal From The Altar, To Kindle The Holy Fire of Zeale In a Sermon Preached at a Generall Visitation at Ipswich	Ward, Samuel, 1577-1640
PG50143	Poetry	deferred_repair	A Collection of Emblemes, Ancient and Moderne Quickened With Metrical Illustrations, Both Morall and Divine, Etc.	Wither, George, 1588-1667
PG43572	Philosophy	uploaded	A Commentary to Kant's 'Critique of Pure Reason'	Smith, Norman Kemp, 1872-1958
PG20137	Religion	uploaded	A Comparative View of Religions	Scholten, Johannes Henricus, 1811-1885; Washburn, Francis T. (Francis Tucker), 1843-1873 [Translator]
PG58186	Psychology	uploaded	A Compendium on the Soul	Avicenna, 980-1037; Van Dyck, Edward Abbott [Translator]
PG46423	Economics	uploaded	A Contribution to the Critique of Political Economy	Marx, Karl, 1818-1883; Stone, N. I. (Nahum Isaac), 1873-1966 [Translator]
PG67599	Philosophy	uploaded	A Critical Analysis of Patriotism As an Ethical Concept A Dissertation Presented to the Faculty of the Graduate School of Yale University in Candidacy for the Degree of Doctor of Philosophy May 1, 1918	Reidenbach, Clarence
PG17416	Economics	pending	A Critical Examination of Socialism	Mallock, W. H. (William Hurrell), 1849-1923
PG33411	Philosophy	uploaded	A critical history of Greek philosophy	Stace, W. T. (Walter Terence), 1886-1967
PG49854	Philosophy	uploaded	A Critique of Socialism Read Before The Ruskin Club of Oakland California, 1905	Sims, George R. (George Robert), 1847-1922
PG16340	Philosophy	uploaded	A Cynic Looks at Life	Bierce, Ambrose, 1842-1914?; Haldeman-Julius, E. (Emanuel), 1888-1951 [Editor]
PG72971	Fiction	uploaded	A dead man's diary	Kernahan, Coulson, 1858-1943; Bettany, G. T. (George Thomas), 1850-1891 [Author of introduction, etc.]
PG69454	Religion	uploaded	A defence of modern spiritualism	Wallace, Alfred Russel, 1823-1913; Sargent, Epes, 1813-1880 [Author of introduction, etc.]
PG5428	Poetry	split	A Defence of Poetry and Other Essays	Shelley, Percy Bysshe, 1792-1822
PG54662	Psychology	uploaded	A Defence of the Inquiry into Mesmerism & Phrenology chiefly in relation to recent events in Lynn	Armes, William
PG14746	Religion	uploaded	A dialoge or communication of two persons Deuysyd and set forthe in the late[n] tonge, by the noble and famose clarke. Desiderius Erasmus intituled [the] pylgremage of pure deuotyon. Newly tra[n]slatyd into Englishe.	Erasmus, Desiderius, 1469-1536
PG15017	Philosophy	uploaded	A Dialogue Concerning Oratory, or the Causes of Corrupt Eloquence The Works of Cornelius Tacitus, Volume 8 (of 8); With an Essay on His Life and Genius, Notes, Supplements	Tacitus, Cornelius, 56-117; Murphy, Arthur, 1727-1805 [Editor]
PG39929	Philosophy	uploaded	A Dialogue upon the Gardens of the Right Honorouble the Lord Viscount Cobham at Stow in Buckinghamshire	Gilpin, William, 1724-1804; Hunt, John Dixon, 1936- [Editor]
PG30343	Religion	uploaded	A discourse concerning ridicule and irony in writing (1729)	Collins, Anthony, 1676-1729; Bloom, Edward A. (Edward Alan), 1914-1994 [Editor]; Bloom, Lillian D., 1920-2002 [Editor]
PG25830	Philosophy	uploaded	A Discourse of a Method for the Well Guiding of Reason and the Discovery of Truth in the Sciences	Descartes, René, 1596-1650
PG21789	Drama	uploaded	A Discourse of Life and Death, by Mornay; and  Antonius by Garnier	Mornay, Philippe de, seigneur du Plessis-Marly, 1549-1623; Garnier, Robert, 1544-1590; Pembroke, Mary Sidney Herbert, Countess of, 1561-1621 [Translator]
PG29372	Philosophy	uploaded	A Discourse on the Study of the Law of Nature and Nations	Mackintosh, James, Sir, 1765-1832
PG11136	Philosophy	uploaded	A Discourse Upon the Origin and the Foundation of the Inequality Among Mankind	Rousseau, Jean-Jacques, 1712-1778
PG47365	Religion	uploaded	A Discovrse of Fire and Salt Discovering Many Secret Mysteries as well Philosophicall, as Theologicall	Vigenère, Blaise de, 1523-1596; Stephens, Edward, active 1649 [Translator]
PG9393	Philosophy	deferred_repair	A Dish of Orts : Chiefly Papers on the Imagination, and on Shakespeare	MacDonald, George, 1824-1905
PG52032	Religion	uploaded	A Dissertation on the Books of Origen against Celsus	Cunningham, Francis, 1785-1863
PG69090	Philosophy	uploaded	A dissuasion to Great-Britain and the colonies, from the slave trade to Africa	Swan, James, 1754-1830
PG57059	Fiction	uploaded	A Dominie Dismissed	Neill, Alexander Sutherland, 1883-1973
PG25306	Fiction	uploaded	A Dominie in Doubt	Neill, Alexander Sutherland, 1883-1973
PG57028	Philosophy	uploaded	A Dominie's Log	Neill, Alexander Sutherland, 1883-1973
PG35790	Philosophy	uploaded	A Fantasy of Far Japan; Or, Summer Dream Dialogues	Suematsu, Kencho, 1855-1920
PG69466	Fiction	uploaded	A few days in Athens being the translation of a Greek manuscript discovered in Herculaneum	Wright, Frances, 1795-1852
PG36269	Religion	uploaded	A Few Words About the Devil, and Other Biographical Sketches and Essays	Bradlaugh, Charles, 1833-1891
PG63755	Religion	uploaded	A Few Words on the Crystal Palace Question	Vaughan, C. J. (Charles John), 1816-1897
PG8881	Fiction	uploaded	A Fleece of Gold; Five Lessons from the Fable of Jason and the Golden Fleece	Given, Charles Stewart
PG53799	Philosophy	uploaded	A General View of Positivism Or, Summary exposition of the System of Thought and Life	Comte, Auguste, 1798-1857; Harrison, Frederic, 1831-1923 [Author of introduction, etc.]; Bridges, John Henry, 1832-1906 [Translator]
PG70848	Religion	uploaded	A godly medytacyon of the christen sowle, concerninge a loue towardes God and hys Christe	Marguerite, Queen, consort of Henry II, King of Navarre, 1492-1549; Bale, John, 1495-1563 [Editor]; Elizabeth I, Queen of England, 1533-1603 [Translator]
PG36882	Religion	uploaded	A Grammar of Freethought	Cohen, Chapman, 1868-1954
